uniqueID,drugName,condition,review_clean,rating,usefulCount,ae_flag,ae_label,ae_probabilities,ner_entities,symptoms_extracted,symptom_clusters,cluster_id
172478,Clonazepam,Anxiety,I have bipolar 1. I have major anxiety from it . so my dr put me on .05 four times a day along with gabapentin and my other medicenes that i take daily. This medicene helps my anxiety. I feel like i can live again.,9,20,0,2,"[0.4057476818561554, 0.029884658753871918, 0.5643677115440369]","[('1', 'CARDINAL'), ('four', 'CARDINAL'), ('gabapentin', 'NORP'), ('daily', 'DATE')]",[],[],
27798,Lexapro,Anxiety,"I developed severe panic attacks. I felt like I was dying or going to pass out. Something was seriously wrong with me. Logically I knew nothing was going to happen but then the panic came anyone I left the house. Shaking, sweating, disorentation, couldn't breathe etc etc. Starting lexapro was hard. I started at small dose of 5mg and had to adjust to it. Nothing more than I already felt. After about 2 weeks I started to not notice I was taking anything. And then all the sudden I was at a store and I forgot to panic, I felt fine. I do have panic attacks still they are not gone but better. There are situations I still can't handle but daily living, going to work, school function, dinner etc I can now do.",8,50,1,0,"[0.7205019593238831, 0.02396705560386181, 0.25553098320961]","[('5', 'CARDINAL'), ('about 2 weeks', 'DATE'), ('daily', 'DATE')]",[],[],
121786,Venlafaxine,Depression,"I Began taking Effexor XR 150 to treat anxiety /Depression. The medication gave very few adverse reactions initially. I did notice benefits until the end of my second month. There was a mistake with supply and I had to go 2 days without. Within 2 days I was in Full on withdrawals. It Began with insomnia, liveable. Then came nausea, muscle cramps, hot \Cold sweats, hives, Swollen tongue, Irritability, Depression, HALLUCINATIONS... Those were the most significant ones. By the second day off my withdrawals were bad.",6,37,1,0,"[0.7348116040229797, 0.022671055048704147, 0.24251729249954224]","[('Began', 'PERSON'), ('Effexor XR', 'PERSON'), ('150', 'CARDINAL'), ('2 days', 'DATE'), ('2 days', 'DATE'), ('Began', 'PERSON'), ('Swollen', 'PERSON'), ('Irritability, Depression', 'ORG'), ('the second day', 'DATE')]",[],[],
224755,Bupropion,Depression,"I'm on several medications - Paxil, Strattera, Buspar, Rexalti, and this. I was increased to the 300 XR - and just did not feel right. I had been on the 150 of the regular. I started crying, which is not like me. I had been working through some difficult things with my psychologist - but crying for days - and the emotional upheaval still was not like me. One of the things that I did like about the medicine was that I was able to sleep. With the increase, I could not sleep - hardly at all. I was only getting three hours a night. I called my Dr. but didn't ever (after two calls) get a response. I finally went back to the lower dose. I was finally able to get some sleep. Otherwise, I guess it's doing alright.",7,3,0,2,"[0.4297047555446625, 0.026291297748684883, 0.5440039038658142]","[('Paxil', 'GPE'), ('Strattera', 'GPE'), ('Buspar', 'PERSON'), ('Rexalti', 'PERSON'), ('300', 'CARDINAL'), ('150', 'CARDINAL'), ('days', 'DATE'), ('One', 'CARDINAL'), ('three hours', 'TIME'), ('two', 'CARDINAL')]",[],[],
121225,Venlafaxine,Anxiety,"Do not take this medication! There is NO other medication for depression/anxiety that has withdrawal symptoms that put you in excruciating pain! You become a person without feelings, almost hard hearted on this medication! Please please have your Dr. try other meds first! I am so angry that I trusted my psychiatrist! I feel betrayed! Thank God I have my general Doctor who is spending more time with me to help me get off of this medication!",1,16,1,0,"[0.6263671517372131, 0.034958500415086746, 0.3386744260787964]","[('first', 'ORDINAL')]",[],[],
125757,Viibryd,Depression,"This drug is dangerous. The side effects are horrible and the withdrawal process to get off of the drug is arguably worse, if that is even possible. This drug should be taken off the market.",1,0,1,0,"[0.49715161323547363, 0.05123497545719147, 0.4516134560108185]",[],[],[],
160294,Buspirone,Anxiety,Not sure about this one yet. I have been on it for only five days now and it's a roller coaster ride. Sometimes I feel okay and other times I feel like I'm going crazy. My doctor prescribed me to take 15mg twice daily which I think was way too much to start out with. I literally felt like I was going to lose my mind because of the thoughts I was having. I also think this has increased my depression and feeling of isolation. I know that this medication takes time to work in your system and that it can make symptoms worse while it is working so I'm going to try and ride it out a little longer. I've cut my dosage in half to 7.5 twice daily and I'm going to see if that helps.,5,10,1,0,"[0.5778445601463318, 0.02822156809270382, 0.3939339220523834]","[('only five days', 'DATE'), ('15', 'CARDINAL'), ('half', 'CARDINAL'), ('7.5', 'CARDINAL')]",[],[],
94892,Abilify,Depression,"A miracle medicine for me. I take it with Effexor XR 100mg, I immediately felt relief from my depression and anxiety. I had more energy than I knew what to do with (bordering restlessness though), no side effects except for the ants in the pants feeling. Tried several different medications, and this is by far the best. The samples were great, I just hope I can afford to pay for it...I hope it helps you like it's helped me.",10,43,0,2,"[0.22684833407402039, 0.027490127831697464, 0.7456615567207336]","[('Effexor XR', 'PERSON'), ('100', 'CARDINAL')]",[],[],
168842,Vilazodone,Depression,"I too was excited at first to try it. It was great the first month with the exception of very vivid dreams sometimes nightmares. I would often wake crying. i felt great but then reading these reviews, i find that my recent mood changes have been because of this medication. I have been blaming PMS on everything but everything gets on my nerves, my dogs barking, the clicking of their nails on the floor, even my kids eating and of course my husband can't do anything right. I was very pleased with the medication at first. felt like a new person, but now i see that the way i have been feeling could be because of the Viibryd. It didn't even dawn on me. I wish I had read these reviews sooner. I am going to contact my doctor today",5,54,0,2,"[0.23109667003154755, 0.028832338750362396, 0.7400709986686707]","[('first', 'ORDINAL'), ('the first month', 'DATE'), ('PMS', 'ORG'), ('first', 'ORDINAL'), ('today', 'DATE')]",[],[],
141129,Escitalopram,Depression,"At the age of 55, I found the only drug that has worked for me in 35 years, I can't even begin to explain my childhood or experiences thereafter, as soon as I could, I sought medical attention with my limited finances. Before that, all I could do was drink and have a good time. I thank God I finally was given Lexapro, (Escitalopram.) I felt relief immediately, whereas NOTHING else did, and was happy, After all the drugs I tried, I have no side effects with Lexapro. I hope this gives hope to those who have been searching. God bless you above and beyond your dreams. With LOVE.",10,157,0,2,"[0.16140921413898468, 0.040335722267627716, 0.7982550263404846]","[('the age of 55', 'DATE'), ('35 years', 'DATE'), ('Lexapro', 'PERSON'), ('Lexapro', 'PERSON'), ('God', 'PERSON'), ('LOVE', 'ORG')]",[],[],
205946,Pristiq,Anxiety,"I'm a 52 yr old woman. I've been taking Pristiq for 2 months specifically for generalized anxiety disorder hoping that using it will be able to reduce my worrying and to improve my sleeping. 10 years ago I was diagnosed with mild sleep apnea and have been using a CPAP machine so I'm really hoping that reducing my anxiety might mean that I might not need the machine - my new sleep doctor thinks that I may have been misdiagnosed 10 years ago - the results could have gone either way. So far, my anxiety has reduced which is great. However, my side effects include nighttime hot flashes (affects my sleeping) and decreased ability to have orgasms. I meet with my doctor in a month to review so I'll see where I am with it then.",7,7,0,2,"[0.4855540692806244, 0.026925360783934593, 0.48752066493034363]","[('52', 'CARDINAL'), ('Pristiq', 'ORG'), ('2 months', 'DATE'), ('10 years ago', 'DATE'), ('CPAP', 'ORG'), ('10 years ago', 'DATE'), ('a month', 'DATE')]",[],[],
212093,Lamotrigine,Anxiety,"I've been taking this as a ""mood stabilizer"", which has been working, but in all honesty I think they put me on this for mood because of the way the other medicines were making me (Risperidone made me psychotic, so did Zoloft). I'm off those now and am currently on Lamotrigine. But it does nothing for anxiety, not one thing. It's made me worry MORE.",2,24,0,2,"[0.38617804646492004, 0.030966848134994507, 0.5828551054000854]","[('Risperidone', 'ORG'), ('Zoloft', 'PERSON'), ('Lamotrigine', 'PERSON'), ('one', 'CARDINAL')]",[],[],
118870,Zoloft,Depression,"I took this for over a year at age 20 it got me out of a depressing time. I have always been a VERY shy person and quiet. Literally a day or two after I started taking this I was with some friends and I was like the center of the conversation. I felt like all the mental stuff holding me back was gone! I started thinking more positively while I was on this. I still had bad days, I was unemployed at the time but got through it. I did gain 25lbs while on this. I finally got to a point where I wasn't depressed anymore and was beginning to over react to situations and was getting a discontented/sad feeling where I felt like I had to be doing something so I stopped cold turkey and was okay. I lost all 25 lbs, quieter self is back and depression free.",7,10,1,0,"[0.6069250702857971, 0.026233844459056854, 0.36684107780456543]","[('age 20', 'DATE'), ('two', 'CARDINAL'), ('25lbs', 'CARDINAL'), ('25', 'CARDINAL')]",[],[],
131987,Effexor Xr,Depression,I was taking effexor for depression. I found that my hot flashes went away. I love this medicine. It helped all of my menopause symptoms. The down side is I can't miss one! The hot flashes comes back with worst sweats than I had before. I now sleep very well at night.,10,22,0,2,"[0.2999648451805115, 0.03201323375105858, 0.6680219173431396]","[('one', 'CARDINAL'), ('night', 'TIME')]",[],[],
160341,Buspirone,Anxiety,"Dr prescribed for anxiety...Took 1 pill...had brain zings, trouble sleeping palpitations...will never take again..",1,5,1,0,"[0.6846425533294678, 0.03242909163236618, 0.28292831778526306]","[('1', 'CARDINAL')]",[],[],
12427,Parnate,Depression,Only antidepressant to quell my panic attacks and lessen my emotional reactivity. Only downside is ruined sleep and constant vigilance to prohibited foods and medicines. Also developed a bad sweet tooth. But you will definitely feel much better,10,36,0,2,"[0.43385595083236694, 0.02907618135213852, 0.5370677709579468]",[],[],[],
204488,Buspar,Anxiety,I've only been taking Buspar for 3 weeks and my anxiety is gone but I'm still depressed and irritable.,6,102,1,0,"[0.6458436846733093, 0.02977754920721054, 0.32437872886657715]","[('Buspar', 'PERSON'), ('3 weeks', 'DATE')]",[],[],
